product_url,product_name,product_price,product_rating,product_num_reviews,page
https://www.amazon.in/Wesley-Liter-Casual-Daypack-Backpack/dp/B0BVVY98PZ/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1697612766&sprefix=ba%2Caps%2C283&sr=8-36,Wesley 15 Liter Casual Daypack Backpack,₹149,3.8,360,2
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTQzNTM5OTY3MDUyNjU1OjE2OTc2MTI3NjY6c3BfYnRmOjMwMDA2ODQzNzg0MjczMjo6MDo6&url=%2FTabelito-Laptop-Backpack-15-6-inch-Repellent%2Fdp%2FB08Y5S6C2P%2Fref%3Dsr_1_37_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697612766%26sprefix%3Dba%252Caps%252C283%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"TABELITO Casual Laptop Backpack 15.6-inch, 25 LTR Water Repellent",₹494,4.0,706,2
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTQzNTM5OTY3MDUyNjU1OjE2OTc2MTI3NjY6c3BfYnRmOjMwMDA3MTkxNTM1OTMzMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Accelerator%2Fdp%2FB01M6WLGH0%2Fref%3Dsr_1_38_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697612766%26sprefix%3Dba%252Caps%252C283%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"URBAN TRIBE Accelerator 30L Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Office Bag | Work, Business, Casual, College | Black","₹1,498",4.0,563,2
https://aax-eu.amazon.in/x/c/RAe6_LGcizlEWCPPvDTnMH8AAAGLQZsfFAMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICDwy1I1/https://www.amazon.in/Sirona-Sanitary-Napkin-Diapers-Disposal/dp/B01NAZVN8M/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.b8850c25-1899-4ec1-b48d-2d7f1e0c24d3%3Aamzn1.sym.b8850c25-1899-4ec1-b48d-2d7f1e0c24d3&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B01NAZVN8M&pd_rd_r=8e26e9fd-ba4b-401e-a421-22795aa3f456&pd_rd_w=YkPJv&pd_rd_wg=eABn9&pf_rd_p=b8850c25-1899-4ec1-b48d-2d7f1e0c24d3&pf_rd_r=S4CG9SW8J58S315WGVWN&qid=1697612766&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-17-ad43fbe4-6f9c-4603-ab45-acb189caa93f,"Sirona Sanitary Disposal Bags | 75 Bags | Pad Disposable Bags for Discreet Disposal of Tampons, Condoms, Diaper, Sanitary Pads, Panty Liner & Personal Hygiene Waste (Green)",₹215,4.4,3308,2
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMzYwNTk0MTc1MjM2NjU1OjE2OTc2MTI3OTE6c3BfYXRmX25leHQ6MjAxMTU0NjA2ODcwOTg6OjA6Og&url=%2FAmazon-Basics-Modern-Lightweight-Backpack%2Fdp%2FB09W4ZPP3D%2Fref%3Dsr_1_33_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697612791%26sprefix%3Dba%252Caps%252C283%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Amazon Basics - Laptop Backpack/Casual Backpack/College Bag for 15.6-inch Laptop, Water-Resistant, Lightweight, Sleek and Modern Design","₹1,359",3.3,44,3
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMzYwNTk0MTc1MjM2NjU1OjE2OTc2MTI3OTE6c3BfYXRmX25leHQ6MzAwMDQ2OTkxMzQxODMyOjowOjo&url=%2FAmazon-Basics-Laptop-College-Backpack%2Fdp%2FB0C8NSJ4RD%2Fref%3Dsr_1_34_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697612791%26sprefix%3Dba%252Caps%252C283%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Amazon Basics Opel Laptop Bag/Office/College Backpack for 15.6 inch laptop(20 L, Grey)",₹499,4.0,8,3
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1697612791&sprefix=ba%2Caps%2C283&sr=8-36,American Tourister Valex 28 Ltrs Large Laptop Backpack with Bottle Pocket and Front Organizer- Blue,₹999,4.2,921,3
https://www.amazon.in/ROZEN-partition-Collage-Backpack-SKYBLUE/dp/B0BRTFGG22/ref=sr_1_37?crid=2M096C61O4MLT&keywords=bags&qid=1697612791&sprefix=ba%2Caps%2C283&sr=8-37,"ROZEN 47 Ltrs, 46 cms School Bag Class 5-12 Large 5 partition Laptop Collage Office Travel Backpack Unisex",₹697,4.1,344,3
https://www.amazon.in/Impulse-Belux-Backpack-Resistant-Black/dp/B0CJHL12N9/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1697612791&sprefix=ba%2Caps%2C283&sr=8-40,Impulse Belux 45L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,₹510,5.0,12,3
https://www.amazon.in/Zipline-Nexa-Resistant-Bagpack-Backpack/dp/B08WQ668WJ/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1697612791&sprefix=ba%2Caps%2C283&sr=8-41,Zipline Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag,₹843,3.6,1044,3
https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BZW8KW18/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1697612791&sprefix=ba%2Caps%2C283&sr=8-42,LOOKMUSTER (15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,₹429,3.5,144,3
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMzYwNTk0MTc1MjM2NjU1OjE2OTc2MTI3OTE6c3BfbXRmOjMwMDAxNDkzMTQ4NDQzMjo6MDo6&url=%2FSTRABO-Defender-Laptop-weight-resistant%2Fdp%2FB0C9GMMJQX%2Fref%3Dsr_1_43_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697612791%26sprefix%3Dba%252Caps%252C283%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"STRABO Defender Laptop Bag, Light weight & Water resistant - Color Black 35L, Unisex Bag",₹999,4.5,25,3
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMzYwNTk0MTc1MjM2NjU1OjE2OTc2MTI3OTE6c3BfbXRmOjMwMDAwODAyMDU5MDkzMjo6MDo6&url=%2FAristocrat-Space-Unisex-Teal-Laptop%2Fdp%2FB0B5YJGM45%2Fref%3Dsr_1_44_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697612791%26sprefix%3Dba%252Caps%252C283%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Aristocrat Hi Space 20L Unisex Teal Blue Laptop Bags,₹952,3.5,4,3
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3SPN16/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1697612791&sprefix=ba%2Caps%2C283&sr=8-45,NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office,₹496,4.0,1116,3
https://www.amazon.in/Lenovo-Comfortable-Dedicated-Compartment-4X41C94115/dp/B09QCYXZ1H/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1697612791&sprefix=ba%2Caps%2C283&sr=8-46,"Lenovo 16-inch Value Lite Backpack, Comfortable, Padded Back Panel, Slim and Sleek, Dedicated Laptop Compartment, Padded Shoulder Straps for Optimal Comfort and Ergonomic Support (4X41C94115)",₹649,4.6,24,3
https://www.amazon.in/Lavie-Odiase-Womens-Satchel-Handbag/dp/B08SW9RJ75/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1697612791&sprefix=ba%2Caps%2C283&sr=8-47,Lavie Women's Odiase Medium Satchel Bag | Ladies Purse Handbag,"₹1,249",4.1,2400,3
https://www.amazon.in/TRUE-EMPEROR-charging-college-CAPTAIN/dp/B0C6HZDWRQ/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1697612791&sprefix=ba%2Caps%2C283&sr=8-48,"TRUE HUMAN® EMPEROR 15.6 inch laptop bag with USB charging port Laptop bag,office bag, college bags anti theft (CAPTAIN)",₹529,3.7,39,3
https://www.amazon.in/GOCART-LOGO-Backpack-Briefcase-Convertible/dp/B0822H451W/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1697612791&sprefix=ba%2Caps%2C283&sr=8-49,GOCART WITH G LOGO Laptop Backpack Casual Daypacks Briefcase Convertible Business Travel Rucksack with USB Charging Port Large College School Bookbag Computer Laptop Bag,"₹1,499",3.8,1505,3
https://www.amazon.in/TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1697612791&sprefix=ba%2Caps%2C283&sr=8-50,TRAWOC 80L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack HK007 (PARENT) 1 Year Warranty,"₹2,246",4.4,7710,3
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1697612791&sprefix=ba%2Caps%2C283&sr=8-51,TRUE HUMAN EMPEROR® Anti-Theft backpack With USB charging Port Laptop bag/Office bag/college bag/travel bag with anti -theft back pocket (LEGEND),₹529,3.7,2767,3
https://www.amazon.in/Half-Moon-Backpack-Spacious-Multiple/dp/B0C6N3MYL2/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1697612791&sprefix=ba%2Caps%2C283&sr=8-52,Half Moon Aztec 37L School Bag Class 5-12 | College Bagpack for Men/College Back pack for Women | 15.6 inch Laptop Bag for Men/Backpack for Men | Spacious & Multiple Pockets,₹529,3.5,353,3
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMzYwNTk0MTc1MjM2NjU1OjE2OTc2MTI3OTE6c3BfYnRmOjMwMDA2OTgzNzYyMjIzMjo6MDo6&url=%2FTabelito-NEXA-Backpack-Business-Compartment%2Fdp%2FB0C2D3YR7T%2Fref%3Dsr_1_53_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697612791%26sprefix%3Dba%252Caps%252C283%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook",₹349,4.0,176,3
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMzYwNTk0MTc1MjM2NjU1OjE2OTc2MTI3OTE6c3BfYnRmOjMwMDAwODAyMDU4OTczMjo6MDo6&url=%2FAristocrat-Space-Unisex-Wine-Laptop%2Fdp%2FB0B5YGJQSV%2Fref%3Dsr_1_54_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697612791%26sprefix%3Dba%252Caps%252C283%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Aristocrat Hi Space 40L Unisex Wine Laptop Bags,₹952,4.1,22,3
https://aax-eu.amazon.in/x/c/RK-JEVGbMMuFRZBdJj2Au2gAAAGLQZt_xgMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICBzgXzq/https://www.amazon.in/WALKENT-Stylish-Premium-Leather-Waterproof/dp/B09Q172X7J/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.b8850c25-1899-4ec1-b48d-2d7f1e0c24d3%3Aamzn1.sym.b8850c25-1899-4ec1-b48d-2d7f1e0c24d3&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09Q172X7J&pd_rd_r=d0f67222-4dad-4034-adbd-7046a1281559&pd_rd_w=FtL4u&pd_rd_wg=rQtMp&pf_rd_p=b8850c25-1899-4ec1-b48d-2d7f1e0c24d3&pf_rd_r=K6EBE7CWP5D0V9W29TRV&qid=1697612791&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-33-ad43fbe4-6f9c-4603-ab45-acb189caa93f,"WALKENT Stylish 15.6"" Large Laptop Bag | Premium Leather | Flap & Zipper Closure | Waterproof | USB | Side Pockets |for Men, Women, Office, College - Ritzy (28 LTR, 1 Main Compartment)","₹2,751",4.3,173,3
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODA4NzM3MzQyNDgwNjU1OjE2OTc2MTI4NDE6c3BfYXRmX25leHQ6MjAxNTI3MDkyOTQ0OTg6OjA6Og&url=%2FFunk-Hire-Leatherette-Backpack-Shoulder%2Fdp%2FB08XJW8M18%2Fref%3Dsr_1_49_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697612841%26sprefix%3Dba%252Caps%252C283%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Funk For Hire Leatherette Printed 2 in 1 Backpack Shoulder Bag Handbag fit up to 15.6"" Laptop","₹2,348",4.2,202,4
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODA4NzM3MzQyNDgwNjU1OjE2OTc2MTI4NDE6c3BfYXRmX25leHQ6MjAwNjgxOTQzMzM3MDM6OjA6Og&url=%2FBackpack-15-6inch-Resistant-Anti-Theft-Charging%2Fdp%2FB07TW713SC%2Fref%3Dsr_1_50_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697612841%26sprefix%3Dba%252Caps%252C283%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Arctic Hunter Backpack for Men, 15.6-inch Laptop Bag for Men 28L Breathable & Comfortable Travel Backpack Polyester Wear & Water-resistant Anti-Theft EVA Shockproof Laptop Backpack with USB Charging Port Earphone Jack Business Backpack for Travel Office College, Black","₹2,224
11",4.1,331,4
https://www.amazon.in/Genie-Ltrs-School-Backpack-CAMELLIA17SBPIN/dp/B07QHMKHWH/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1697612841&sprefix=ba%2Caps%2C283&sr=8-51,"Genie Camellia School Bag for Girls, 17 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls",₹799,4.2,3736,4
https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1697612841&sprefix=ba%2Caps%2C283&sr=8-52,"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping",₹699,3.8,3449,4
https://www.amazon.in/Half-Moon-Laptop-Bag-Compartment/dp/B0C1NZLF67/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1697612841&sprefix=ba%2Caps%2C283&sr=8-53,Half Moon Valex Unisex School Bag/ 15.6 inch Laptop Backpack/College Bagpack/Office Back Packed | Laptop Bag for Men Women | School Bags for Boys & Girls with Small Pockets & Laptop Compartment,₹549,3.7,163,4
https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL81ZHB/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1697612841&sprefix=ba%2Caps%2C283&sr=8-54,"WildHorn 31L Laptop Backpack for Men/Women I Fits upto 15.6"" Laptop I Waterproof I Travel/Business/College Bookbags",₹599,4.1,1972,4
https://www.amazon.in/Lunars-Comet-Resistant-Casual-Backpack/dp/B07WN833M7/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1697612841&sprefix=ba%2Caps%2C283&sr=8-55,Lunar's Comet 35L Water Resistant Travel Bagpack/College Backpack/School Bag/Office Bag/Business Backpack/Daypack for Men and Women with 1 Year Warranty,₹849,4.0,13849,4
https://www.amazon.in/Mokobara-Transit-Backpack-Laptop-Sunray/dp/B09V7R98XC/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1697612841&sprefix=ba%2Caps%2C283&sr=8-56,"MOKOBARA The Transit Backpack - 30L Premium Nylon 15.6"" Unisex Laptop Bag With Luggage Sleeve","₹4,999",4.5,753,4
https://www.amazon.in/Puma-Carry-Unisex-Duffel-Bag/dp/B089T8PKSQ/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1697612841&sprefix=ba%2Caps%2C283&sr=8-57,Puma Unisex Duffle Bag IND,"₹1,049",4.0,403,4
https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27CYC4/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1697612841&sprefix=ba%2Caps%2C283&sr=8-58,"Safari Snap 35 Ltrs Large Laptop Backpack With 3 Compartments, Water Resistant Fabric - Black (SNAP19CBBLK)",₹999,3.8,355,4
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODA4NzM3MzQyNDgwNjU1OjE2OTc2MTI4NDE6c3BfbXRmOjIwMTUzNDg4NTc5NTk4OjowOjo&url=%2FRed-Lemon-Backpack-Charging-Resistant%2Fdp%2FB09WYVR9Y1%2Fref%3Dsr_1_59_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697612841%26sprefix%3Dba%252Caps%252C283%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Red Lemon Arctic Hunter Laptop Backpack with USB Charging for 15.6 Inch Laptop, Business Travel Bag with Luggage Strap, Water Resistant Backpack Casual Travel Backpack for Men & Woman","₹1,975",3.9,61,4
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODA4NzM3MzQyNDgwNjU1OjE2OTc2MTI4NDE6c3BfbXRmOjIwMDIyMzA1MzQ2MzA2OjowOjo&url=%2FCOSMUS-Polyester-Multi-functional-Convertible-15-6-Inch%2Fdp%2FB07D1R1K84%2Fref%3Dsr_1_60_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697612841%26sprefix%3Dba%252Caps%252C283%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,COSMUS Agility Convertible Backpack Messenger Bag Shoulder bag Laptop Case Handbag Business Briefcase Multi-functional Travel Bag Fits 15.6 Inch Laptop,"₹1,899",4.2,998,4
https://www.amazon.in/Delrin-Backpack-Motorcycle-Waterproof-Programmable/dp/B0CBSGG3LX/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1697612841&sprefix=ba%2Caps%2C283&sr=8-61,"Delrin LED Backpack with APP Working, Laptop Bag Motorcycle Riding Backpack Waterproof Backpack with Programmable and Color Screen, Travel Backpack 25 ltrs (48 Cms) (Black)","₹18,219
84",5.0,2,4
https://www.amazon.in/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1697612841&sprefix=ba%2Caps%2C283&sr=8-63,AUXTER Faux Leather 23 Cms Duffle Bag(AUX_GB_LE_Black -SE__0521_Black),₹429,4.3,9382,4
https://www.amazon.in/Killer-Backpack-Compartments-Polyester-Waterproof/dp/B07CDD6YS2/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1697612841&sprefix=ba%2Caps%2C283&sr=8-64,KILLER Louis 38L Large Laptop Backpack With 3 Compartments Polyester Trendy Waterproof Travel Backpack,"₹1,749",4.4,9469,4
https://www.amazon.in/Impulse-IMP-Backpack-Resistant-Navy/dp/B0CJHXH8M8/ref=sr_1_65?crid=2M096C61O4MLT&keywords=bags&qid=1697612841&sprefix=ba%2Caps%2C283&sr=8-65,Impulse IMP Omega 45L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,₹510,4.7,12,4
https://www.amazon.in/Lunars-V-Line-Resistant-Bagpack-College/dp/B08BP5CYDV/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1697612841&sprefix=ba%2Caps%2C283&sr=8-66,"Lunar's V-Line Backpack for Men, Blue | 35L Water Resistant School Bags for Boys | Stylish, & Durable | College Bags for Men/College Bag for Girls | 1 Yr Warranty",₹799,4.1,2803,4
https://www.amazon.in/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1697612841&sprefix=ba%2Caps%2C283&sr=8-67,DEIN KLEIDER Men's Nylon Messenger Bag,₹346,4.0,5543,4
https://www.amazon.in/Nivia-6853BKGR-Polyester-Black-Grey/dp/B07NLB6FRS/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1697612841&sprefix=ba%2Caps%2C283&sr=8-68,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,₹270,4.0,4174,4
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODA4NzM3MzQyNDgwNjU1OjE2OTc2MTI4NDE6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_69_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697612841%26sprefix%3Dba%252Caps%252C283%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,600",4.5,118,4
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODA4NzM3MzQyNDgwNjU1OjE2OTc2MTI4NDE6c3BfYnRmOjIwMTEyMDk2MzE3NTk4OjowOjo&url=%2Fuppercase-Professional-Anti-theft-resistant-sustainable%2Fdp%2FB0BSH4H4DB%2Fref%3Dsr_1_70_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697612841%26sprefix%3Dba%252Caps%252C283%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Matrix Professional Anti-theft Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹2,000",4.2,75,4
https://aax-eu.amazon.in/x/c/RIRcGAWzTM-7LNGRxh4jRAwAAAGLQZxCHAMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICCAGYsH/https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.b8850c25-1899-4ec1-b48d-2d7f1e0c24d3%3Aamzn1.sym.b8850c25-1899-4ec1-b48d-2d7f1e0c24d3&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B085MHDJ93&pd_rd_r=73359230-957f-441a-84d8-88b30f36132d&pd_rd_w=PYu9f&pd_rd_wg=ayxqD&pf_rd_p=b8850c25-1899-4ec1-b48d-2d7f1e0c24d3&pf_rd_r=H0MN6FSMVA8YJ11B0GRB&qid=1697612841&sbo=Tc8eqSFhUl4VwMzbE4fw%2Fw%3D%3D&sprefix=ba%2Caps%2C283&sr=1-49-ad43fbe4-6f9c-4603-ab45-acb189caa93f,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag/ Backpack, Navy Blue | Office Bag for Men and Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",₹549,3.9,17605,4
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTM1MTA4ODE0NDk2NjU1OjE2OTc2MTI4NzE6c3BfYXRmX25leHQ6MzAwMDY1NzMyOTg1NjMyOjowOjo&url=%2FGear-Resistant-Anti-Theft-RainCover-Olive-Yellow%2Fdp%2FB0CJ97TXPN%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697612871%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Gear Elevate Faux Leather 20L Water Resistant Anti-Theft Laptop Bag/Backpack/Office Bag with RainCover for Men/Women (Olive-Yellow),"₹1,899",4.0,1,5
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTM1MTA4ODE0NDk2NjU1OjE2OTc2MTI4NzE6c3BfYXRmX25leHQ6MzAwMDcyMjYxOTQ2NDMyOjowOjo&url=%2FFunk-Hire-Leatherette-Backpack-Shoulder%2Fdp%2FB0C2L76N1Q%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697612871%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Funk For Hire Leatherette Printed 2 in 1 Backpack Shoulder Bag Handbag fit up to 15.6"" Laptop","₹2,348",4.2,202,5
https://www.amazon.in/BP1501-15-6-inch-Gaming-Laptop-Backpack/dp/B081RLHHCY/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1697612871&sprefix=ba%2Caps%2C283&sr=8-67,Asus ROG BP1501 39.62 cm (15.6-inch) Gaming Laptop Backpack (Black),"₹1,299",4.3,1032,5
https://www.amazon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D2Q52R/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1697612871&sprefix=ba%2Caps%2C283&sr=8-68,"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.",₹349,3.8,295,5
https://www.amazon.in/Impulse-Diggy-Backpack-Resistant-Green/dp/B0CJHVCZZV/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1697612871&sprefix=ba%2Caps%2C283&sr=8-69,Impulse Diggy 35L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,₹399,4.1,21,5
